id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
999,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12623,1,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3266,159972,Red,Movsar,Evloev,,2/11/94,32,Orthodox,145,67,72.5,http://www.ufc.com/athlete/Movsar-Evloev,Featherweight,19,0,0,0,,Ingushetia,Russia,Sunzha,Ingushetia,Russia,https://ufc.com/images/2026-03/EVLOEV_MOVSAR_03-21.png,1,-235,19,Wrestler
1000,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12623,1,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3424,161659,Blue,Lerone,Murphy,The Miracle,7/22/91,34,Orthodox,145,69,73.5,http://www.ufc.com/athlete/Lerone-Murphy,Featherweight,17,0,1,0,Manchester,England,United Kingdom,Manchester,England,United Kingdom,https://ufc.com/images/2026-03/MURPHY_LERONE_03-21.png,3,200,21,Kickboxer
1001,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12631,2,Upcoming,Main,2026-03-21T20:00Z,Paramount+,4266,180863,Red,Luke,Riley,,6/30/99,26,Orthodox,145,69,69,http://www.ufc.com/athlete/Luke-Riley,Featherweight,12,0,0,0,Widnes,England,United Kingdom,Liverpool,England,United Kingdom,https://ufc.com/images/2026-03/RILEY_LUKE_03-21.png,,-210,16,Striker
1002,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12631,2,Upcoming,Main,2026-03-21T20:00Z,Paramount+,4226,156588,Blue,Michael,Aswell Jr.,The Texas Kid,9/27/00,25,Orthodox,145,68,69,http://www.ufc.com/athlete/Michael-Aswell-Jr.,Featherweight,11,3,0,0,Houston,Texas,USA,Houston,Texas,USA,https://www.ufc.com/images/2026-03/ASWELL_MICHAEL_03-21.png,,180,1,Wrestler
1003,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12651,3,Upcoming,Main,2026-03-21T20:00Z,Paramount+,2418,132160,Red,Michael,Page,Venom,4/7/87,38,Switch,170,75,79,http://www.ufc.com/athlete/Michael-Page,Welterweight,24,3,0,0,London,England,United Kingdom,London,England,United Kingdom,https://ufc.com/images/2026-03/PAGE_MICHAEL_03-21.png,13,-185,2,Kickboxer
1004,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12651,3,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3932,170353,Blue,Sam,Patterson,,4/30/96,29,Orthodox,170,75,78,http://www.ufc.com/athlete/Sam-Patterson,Welterweight,14,2,1,0,Watford,England,United Kingdom,Walford,England,United Kingdom,https://ufc.com/images/2026-03/PATTERSON_SAM_03-21.png,,160,4,BJJ
1005,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12627,4,Upcoming,Main,2026-03-21T20:00Z,Paramount+,4394,187073,Red,Iwo,Baraniewski,Rudy,11/20/98,27,Orthodox,205,72,73.5,http://www.ufc.com/athlete/Iwo-Baraniewski,Light Heavyweight,7,0,0,0,Warsaw,,Poland,Warsaw,,Poland,https://ufc.com/images/2026-03/BARANIEWSKI_IWO_03-21.png,,-700,17,Judo
1006,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12627,4,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3081,152151,Blue,Austen,Lane,,11/9/87,38,Orthodox,205,78,80,http://www.ufc.com/athlete/Austen-Lane,Heavyweight,13,7,0,1,Iola,Wisconsin,USA,Jacksonville,Florida,USA,https://ufc.com/images/2026-03/LANE_AUSTEN_03-21.png,,525,-2,MMA
1007,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12625,5,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3238,158929,Red,Roman,Dolidze,,7/15/88,37,Orthodox,185,74,76,http://www.ufc.com/athlete/Roman-Dolidze,Middleweight,15,4,0,0,Batumi,Adjara,Georgia,Batumi,Adjara,Georgia,https://ufc.com/images/2026-03/DOLIDZE_ROMAN_03-21.png,11,300,-1,Grappler
1008,UFC Fight Night: Evloev vs. Murphy,1301,2026-03-21T17:00Z,GMT+00:00,Upcoming,1,Ultimate Fighting Championship,The O2 Arena,172,London,England,United Kingdom,GBR,12625,5,Upcoming,Main,2026-03-21T20:00Z,Paramount+,3968,172467,Blue,Christian Leroy,Duncan,CLD,7/24/95,30,Switch,185,74,79,http://www.ufc.com/athlete/Christian-Leroy-Duncan,Middleweight,13,2,0,0,Gloucester,England,United Kingdom,Gloucester,England,United Kingdom,https://ufc.com/images/2026-03/DUNCAN_CHRISTIAN_LEROY_03-21.png,,-400,3,MMA
