id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
971,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12617,1,Upcoming,Main,2026-03-15T00:00Z,Paramount+,2773,134271,Red,Josh,Emmett,,3/4/85,41,Orthodox,145,66,70,http://www.ufc.com/athlete/Josh-Emmett,Featherweight,19,6,0,0,Phoenix,Arizona,USA,Sacramento,California,USA,https://ufc.com/images/2026-03/EMMETT_JOSH_03-14.png,11,400,,
972,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12617,1,Upcoming,Main,2026-03-15T00:00Z,Paramount+,4066,174771,Blue,Kevin,Vallejos,El Chino,12/8/01,24,Switch,145,67,68,http://www.ufc.com/athlete/Kevin-Vallejos,Featherweight,17,1,0,0,Mar del Plata,Buenos Aires,Argentina,Mar del Plata,Buenos Aires,Argentina,https://ufc.com/images/2025-12/VALLEJOS_KEVIN_12-13.png,14,-550,,
973,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12581,2,Upcoming,Main,2026-03-15T00:00Z,Paramount+,2908,153219,Red,Amanda,Lemos,,5/22/87,38,Southpaw,115,64,65,http://www.ufc.com/athlete/Amanda-Lemos,Women's Strawweight,15,5,1,0,Belem,Para,Brazil,,Para,Brazil,https://ufc.com/images/2026-03/LEMOS_AMANDA_03-14.png,5,200,,
974,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12581,2,Upcoming,Main,2026-03-15T00:00Z,Paramount+,3031,147514,Blue,Gillian,Robertson,The Savage,5/17/95,30,Orthodox,115,65,63,http://www.ufc.com/athlete/Gillian-Robertson,Women's Strawweight,16,8,0,0,Niagara Falls,Ontario,Canada,Niagara Falls,Ontario,Canada,https://ufc.com/images/2026-03/ROBERTSON_GILLIAN_03-14.png,8,-235,,
975,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12672,3,Upcoming,Main,2026-03-15T00:00Z,Paramount+,2119,121633,Red,Andre,Fili,Touchy,6/25/90,35,Orthodox,145,71,74,http://www.ufc.com/athlete/Andre-Fili,Featherweight,25,12,0,1,Federal Way,Washington,USA,Las Vegas,Nevada,USA,https://ufc.com/images/2026-03/FILI_ANDRE_03-14.png,,350,,
976,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12672,3,Upcoming,Main,2026-03-15T00:00Z,Paramount+,4276,158504,Blue,Jose,Delgado,,4/21/98,27,Switch,145,71,74,http://www.ufc.com/athlete/Jose-Miguel-Delgado,Featherweight,10,2,0,0,Yuma,Arizona,USA,Phoenix,Arizona,USA,,,-450,,
977,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12616,4,Upcoming,Main,2026-03-15T00:00Z,Paramount+,4471,187859,Red,Marwan,Rahiki,Freaky,5/10/02,23,Orthodox,145,68,72,http://www.ufc.com/athlete/Marwan-Rahiki,Featherweight,7,0,0,0,Rabat,,Morocco,Sydney,New South Wales,Australia,https://ufc.com/images/2026-03/RAHIKI_MARWAN_03-14.png,,-250,,
978,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12616,4,Upcoming,Main,2026-03-15T00:00Z,Paramount+,4481,164919,Blue,Harry,Hardwick,Houdini,9/29/94,31,Switch,145,68,71,http://www.ufc.com/athlete/Harry-Hardwick,Lightweight,13,4,1,0,Middlesbrough,England,United Kingdom,Middlesbrough,England,United Kingdom,https://ufc.com/images/2026-03/HARDWICK_HARRY_03-14.png,,210,,
979,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12613,5,Upcoming,Main,2026-03-15T00:00Z,Paramount+,2765,148338,Red,Ion,Cutelaba,The Hulk,12/14/93,32,Southpaw,205,73,75,http://www.ufc.com/athlete/Ion-Cutelaba,Light Heavyweight,19,11,1,1,Chisinau,,Moldova,Chisinau,,Moldova,https://ufc.com/images/2026-03/CUTELABA_ION_03-14.png,,250,,
980,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12613,5,Upcoming,Main,2026-03-15T00:00Z,Paramount+,3860,168429,Blue,Oumar,Sy,,11/21/95,30,Orthodox,205,76,83,http://www.ufc.com/athlete/Oumar-Sy,Light Heavyweight,12,1,0,0,Paris,Ile-de-France,France,Paris,Ile-de-France,France,https://ufc.com/images/2026-03/SY_OUMAR_03-14.png,,-290,,
981,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12653,6,Upcoming,Main,2026-03-15T00:00Z,Paramount+,3788,148834,Red,Charles,Johnson,InnerG,1/10/91,35,Switch,125,69,70,http://www.ufc.com/athlete/Charles-Johnson,Flyweight,18,8,0,0,St. Louis,Missouri,USA,Orlando,Florida,USA,https://ufc.com/images/2026-03/JOHNSON_CHARLES_03-14.png,14,-155,,
982,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12653,6,Upcoming,Main,2026-03-15T00:00Z,Paramount+,3283,146112,Blue,Bruno,Silva,Bulldog,3/16/90,35,Orthodox,125,64,65,http://www.ufc.com/athlete/Bruno-Silva,Flyweight,15,7,2,1,Piracicaba,Sao Paulo,Brazil,Piracicaba,Sao Paulo,Brazil,https://ufc.com/images/2026-03/SILVA_BRUNO_03-14.png,15,135,,
983,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12705,7,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,3085,104001,Red,Chris,Curtis,Action-Man,7/15/87,38,Orthodox,170,70,75.5,http://www.ufc.com/athlete/Chris-Curtis,Welterweight,32,12,0,1,Cincinnati,Ohio,USA,Cincinnati,Ohio,USA,https://ufc.com/images/2026-03/CURTIS_CHRIS_03-14.png,,330,,
984,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12705,7,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4159,168777,Blue,Myktybek,Orolbai,,2/10/98,28,Orthodox,170,70,74,http://www.ufc.com/athlete/Myktybek-Orolbai,Welterweight,15,2,1,0,Osh,Osh,Kyrgyzstan,Osh,Osh,Kyrgyzstan,https://ufc.com/images/2026-03/OROLBAI_MYKTYBEK_03-14.png,,-400,,
985,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12670,8,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,3873,160365,Red,Vitor,Petrino,,8/28/97,28,Orthodox,225,74,77.5,http://www.ufc.com/athlete/Vitor-Petrino,Heavyweight,13,2,0,0,Santa Luzia,Minas Gerais,Brazil,Santa Luzia,Minas Gerais,Brazil,https://ufc.com/images/2026-03/PETRINO_VITOR_03-14.png,15,-225,,
986,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12670,8,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4480,170771,Blue,Steven,Asplund,Concrete,7/16/98,27,Orthodox,260,77,78,http://www.ufc.com/athlete/Steven-Asplund,Heavyweight,7,1,0,0,Minneapolis,Minnesota,USA,Minneapolis,Minnesota,USA,https://ufc.com/images/2026-03/ASPLUND_STEVE_03-14.png,,190,,
987,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12655,9,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4291,164471,Red,Elijah,Smith,Swift,9/5/02,23,Orthodox,135,69,71,http://www.ufc.com/athlete/Elijah-Smith,Bantamweight,9,1,0,0,Colorado Springs,Colorado,USA,Colorado Springs,Colorado,USA,https://ufc.com/images/2026-03/SMITH_ELIJAH_03-14.png,,-290,,
988,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12655,9,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4185,179276,Blue,SuYoung,You,Yoo-Jitsu,12/11/95,30,Orthodox,135,66,65,http://www.ufc.com/athlete/SuYoung-You,Bantamweight,16,3,0,2,Seoul,,South Korea,Gunpo,Gyeonggi-do,South Korea,https://www.ufc.com/images/2026-03/YOU_SUYOUNG_03-14.png,,240,,
989,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12661,10,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4062,175601,Red,Bolaji,Oki,The Zulu Warrior,11/15/95,30,Orthodox,155,70,73,http://www.ufc.com/athlete/Bolaji-Oki,Lightweight,10,3,0,0,Jette,Brussels-Capital,Belgium,Brussels,Brussels-Capital,Belgium,https://ufc.com/images/2026-03/OKI_BOLAJI_03-14.png,,265,,
990,UFC Fight Night: Emmett vs. Vallejos,1300,2026-03-14T21:00Z,GMT-07:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12661,10,Upcoming,Prelims1,2026-03-14T21:00Z,Paramount+,4358,167439,Blue,Manoel,Sousa,Manumito,6/4/97,28,Orthodox,155,69,70,http://www.ufc.com/athlete/Manoel-Sousa,Lightweight,13,1,0,0,Acarau,Ceara,Brazil,Sao Paulo,Sao Paulo,Brazil,https://ufc.com/images/2026-03/SOUSA_MANOEL_03-14.png,,-315,,
