id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
867,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12567,1,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3239,139913,Red,Mario,Bautista,,7/1/93,32,Switch,135,69,69,http://www.ufc.com/athlete/Mario-Bautista,Bantamweight,16,3,0,0,Winnemucca,Nevada,USA,Phoenix,Arizona,USA,https://ufc.com/images/2026-02/BAUTISTA_MARIO_02-07.png,9,-145,-1,BJJ
868,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12567,1,Upcoming,Main,2026-02-08T01:00Z,Paramount+,4124,154833,Blue,Vinicius,Oliveira,LokDog,11/30/95,30,Switch,135,69,70.5,http://www.ufc.com/athlete/Vinicius-Oliveira,Bantamweight,23,3,0,0,Porto Alegre,Rio Grande do Sul,Brazil,Porto Alegre,Rio Grande do Sul,Brazil,https://ufc.com/images/2026-02/OLIVEIRA_VINICIUS_02-07.png,11,125,6,Striker
869,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12568,2,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3478,156632,Red,Amir,Albazi,The Prince,10/27/93,32,Orthodox,125,65,68,http://www.ufc.com/athlete/Amir-Albazi,Flyweight,17,2,0,0,Baghdad,Baghdad,Iraq,Baghdad,Baghdad,Iraq,https://ufc.com/images/2026-02/ALBAZI_AMIR_02-07.png,6,285,-1,Jiu-Jitsu
870,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12568,2,Upcoming,Main,2026-02-08T01:00Z,Paramount+,2103,135121,Blue,Kyoji,Horiguchi,Karate Kid,10/12/90,35,Orthodox,125,64,63,http://www.ufc.com/athlete/Kyoji-Horiguchi,Flyweight,35,5,0,1,Takasaki,Gunma,Japan,Coconut Creek,Florida,USA,https://ufc.com/images/2025-11/HORIGUCHI_KYOJI_11-22.png,8,-350,6,Striker
871,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12619,3,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3662,155315,Red,Jailton,Almeida,Malhadinho,6/26/91,34,Orthodox,225,75,79,http://www.ufc.com/athlete/Jailton-Almeida,Heavyweight,22,4,0,0,Salvador,Bahia,Brazil,Salvador,Bahia,Brazil,https://ufc.com/images/2026-02/ALMEIDA_JAILTON_02-07.png,6,-165,-1,BJJ
872,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12619,3,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3667,165716,Blue,Rizvan,Kuniev,,3/10/92,33,Orthodox,240,76,76,http://www.ufc.com/athlete/Rizvan-Kuniev,Heavyweight,12,3,1,1,Makhachkala,Dagestan,Russia,Makhachkala,Dagestan,Russia,https://ufc.com/images/2025-06/KUNIEV_RIZVAN_06-21.png,,145,-1,Wrestler
873,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12565,4,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3016,154208,Red,Michal,Oleksiejczuk,Hussar,2/22/95,30,Southpaw,185,72,74,http://www.ufc.com/athlete/Michal-Oleksiejczuk,Middleweight,21,9,0,1,Wlodawa,Lublin,Poland,Barki,Lublin,Poland,https://ufc.com/images/2026-02/OLEKSIEJCZUK_MICHAL_02-07.png,,-500,2,Striker
874,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12565,4,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3233,158738,Blue,Marc-Andre,Barriault,Powerbar,2/18/90,35,Orthodox,185,73,74,http://www.ufc.com/athlete/Marc-Andre-Barriault,Middleweight,17,10,0,1,Gatineau,Quebec,Canada,Gatineau,Quebec,Canada,https://ufc.com/images/2026-02/BARRIAULT_MARC-ANDRE_02-07.png,,375,-1,Kickboxer
875,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12570,5,Upcoming,Main,2026-02-08T01:00Z,Paramount+,4104,171777,Red,Jean,Matsumoto,,9/9/99,26,Orthodox,135,66,68.5,http://www.ufc.com/athlete/Jean-Matsumoto,Bantamweight,17,1,0,0,Braganca Paulista,Sao Paulo,Brazil,Braganca Paulista,Sao Paulo,Brazil,https://ufc.com/images/2026-02/MATSUMOTO_JEAN_02-07.png,,250,1,Muay Thai
876,UFC Fight Night: Bautista vs. Oliveira,1298,2026-02-07T22:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,Meta Apex,316,Las Vegas,Nevada,USA,USA,12570,5,Upcoming,Main,2026-02-08T01:00Z,Paramount+,3846,168751,Blue,Farid,Basharat,Ferocious,8/2/97,28,Orthodox,135,68,71,http://www.ufc.com/athlete/Farid-Basharat,Bantamweight,14,0,0,0,,Paktia,Afghanistan,,Paktia,Afghanistan,https://ufc.com/images/2026-02/BASHARAT_FARID_02-07.png,,-300,18,Kickboxer
