id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
683,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12447,1,Upcoming,Main,2025-11-09T00:00Z,ESPN+,3908,165261,Red,Gabriel,Bonfim,Marretinha,8/20/97,28,Orthodox,170,73,72.5,http://www.ufc.com/athlete/Gabriel-Bonfim,Welterweight,18,1,0,0,Brasilia,Distrito Federal,Brazil,Brasilia,Distrito Federal,Brazil,https://ufc.com/images/2023-07/BONFIM_GABRIEL_07_25.png,14,-160,3,
684,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12447,1,Upcoming,Main,2025-11-09T00:00Z,ESPN+,2739,122471,Blue,Randy,Brown,Rudeboy,7/8/90,35,Orthodox,170,75,78,http://www.ufc.com/athlete/Randy-Brown,Welterweight,20,6,0,0,Spanish Town,,Jamaica,Spanish Town,,Jamaica,https://ufc.com/images/2025-11/BROWN_RANDY_11-08.png,,140,1,
685,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12502,2,Upcoming,Main,2025-11-09T00:00Z,ESPN+,2846,107461,Red,Matt,Schnell,Danger,1/15/90,35,Orthodox,125,68,70,http://www.ufc.com/athlete/Matt-Schnell,Flyweight,17,9,0,1,Amory,Mississippi,USA,Shreveport,Louisiana,USA,https://ufc.com/images/2025-11/SCHNELL_MATT_11-08.png,,350,1,
686,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12502,2,Upcoming,Main,2025-11-09T00:00Z,ESPN+,2955,139300,Blue,Joseph,Morales,Bopo,8/22/94,31,Switch,125,66,69,http://www.ufc.com/athlete/Joseph-Morales,Flyweight,14,2,0,0,Clovis,California,USA,Sacramento,California,USA,https://ufc.com/images/2025-11/MORALES_JOSEPH_11-08.png,,-450,6,
687,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12503,3,Upcoming,Main,2025-11-09T00:00Z,ESPN+,3021,154815,Red,Muslim,Salikhov,King of Kung Fu,6/9/84,41,Orthodox,170,71,70,http://www.ufc.com/athlete/Muslim-Salikhov,Welterweight,22,5,0,0,,Dagestan,Russia,Buynaksk,Dagestan,Russia,https://ufc.com/images/2025-11/SALIKHOV_MUSLIM_11-08.png,,112,3,
688,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12503,3,Upcoming,Main,2025-11-09T00:00Z,ESPN+,3486,163671,Blue,Uros,Medic,The Doctor,4/25/93,32,Southpaw,170,73,71,http://www.ufc.com/athlete/Uros-Medic,Welterweight,11,3,0,0,Novi Sad,,Serbia,Novi Sad,,Serbia,https://ufc.com/images/2025-11/MEDIC_UROS_11-08.png,,-132,1,
689,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12504,4,Upcoming,Main,2025-11-09T00:00Z,ESPN+,4192,146542,Red,Chris,Padilla,Taco,9/14/95,30,Orthodox,155,69,74,http://www.ufc.com/athlete/Chris-Padilla,Lightweight,16,6,0,0,Lynwood,California,USA,Gardena,California,USA,https://ufc.com/images/2025-11/PADILLA_CHRIS_11-08.png,,-118,-1,
690,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12504,4,Upcoming,Main,2025-11-09T00:00Z,ESPN+,3909,152823,Blue,Ismael,Bonfim,Marreta,12/28/95,29,Orthodox,155,68,71.5,http://www.ufc.com/athlete/Ismael-Bonfim,Lightweight,20,5,0,0,Brasilia,Distrito Federal,Brazil,Brasilia,Distrito Federal,Brazil,https://ufc.com/images/2025-11/BONFIM_ISMAEL_11-08.png,,-102,6,
691,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12506,5,Upcoming,Main,2025-11-09T00:00Z,ESPN+,3968,172467,Red,Christian Leroy,Duncan,CLD,7/24/95,30,Switch,185,74,79,http://www.ufc.com/athlete/Christian-Leroy-Duncan,Middleweight,12,2,0,0,Gloucester,England,United Kingdom,Gloucester,England,United Kingdom,https://ufc.com/images/2025-11/DUNCAN_CHRISTIAN_LEROY_11-08.png,,-158,2,
692,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12506,5,Upcoming,Main,2025-11-09T00:00Z,ESPN+,4018,172707,Blue,Marco,Tulio,Matuto,6/13/94,31,Orthodox,185,72,74.5,http://www.ufc.com/athlete/Marco-Tulio,Middleweight,14,1,0,0,Uberlandia,Minas Gerais,Brazil,Sao Paulo,Sao Paulo,Brazil,https://ufc.com/images/2025-11/TULIO_MARCO_11-08.png,,138,10,
693,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12507,6,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,4051,138313,Red,Hyder,Amil,The Hurricane,5/28/90,35,Switch,145,69,70,http://www.ufc.com/athlete/Hyder-Amil,Featherweight,11,1,0,0,Cebu City,Cebu,Philippines,Cebu City,Cebu,Philippines,https://ufc.com/images/2025-06/AMIL_HYDER_06-28.png,,-136,-1,
694,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12507,6,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,3105,124091,Blue,Jamall,Emmers,Pretty Boy,7/24/89,36,Orthodox,145,70,74,http://www.ufc.com/athlete/Jamall-Emmers,Featherweight,21,8,0,0,Miami,Florida,USA,Redlands,California,USA,https://ufc.com/images/2025-11/EMMERS_JAMALL_11-08.png,,116,1,
695,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12505,7,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,2971,129428,Red,Ricky,Simon,,8/31/92,33,Orthodox,135,66,69,http://www.ufc.com/athlete/Ricky-Simon,Bantamweight,22,6,0,0,Pendleton,Oregon,USA,Vancouver,Washington,USA,https://ufc.com/images/2025-06/SIMON_RICKY_06-14.png,,-173,2,
696,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12505,7,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,3018,136965,Blue,Raoni,Barcelos,,5/1/87,38,Orthodox,135,67,67,http://www.ufc.com/athlete/Raoni-Barcelos,Bantamweight,20,5,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro,Brazil,https://ufc.com/images/2025-06/BARCELOS_RAONI_06-14.png,,148,3,
697,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12446,8,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,3176,156336,Red,Mayra,Bueno Silva,Sheetara,8/22/91,34,Orthodox,135,66,66.5,http://www.ufc.com/athlete/Mayra-Bueno-Silva,Women's Bantamweight,10,5,1,1,Uberlandia,Minas Gerais,Brazil,Uberlandia,Minas Gerais,Brazil,https://ufc.com/images/2025-11/BUENO_SILVA_MAYRA_11-08.png,10,187,-3,
698,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12446,8,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,4090,167976,Blue,Jacqueline,Cavalcanti,,8/29/97,28,Orthodox,135,68,70,http://www.ufc.com/athlete/Jacqueline-Cavalcanti,Women's Bantamweight,9,1,0,0,Sao Paulo,Sao Paulo,Brazil,Almada,,Portugal,https://ufc.com/images/2025-11/CAVALCANTI_JACQUELINE_11-08.png,11,-222,7,
699,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12488,9,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,4383,176482,Red,Josh,Hokit,,11/12/97,27,Orthodox,236,73,73.5,http://www.ufc.com/athlete/Josh-Hokit,Heavyweight,6,0,0,0,Bakersfield,California,USA,Albuquerque,New Mexico,USA,https://ufc.com/images/2025-11/HOKIT_JOSH_11-08.png,13,-400,6,
700,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12488,9,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,4496,168073,Blue,Max,Gimenis,,4/14/93,32,Orthodox,256,74,75.5,http://www.ufc.com/athlete/Max-Gimenis,Heavyweight,6,1,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Gaithersburg,Maryland,USA,https://ufc.com/images/2025-11/GIMENIS_MAX_11-08.png,15,300,4,
701,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12444,10,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,2340,124903,Red,Tecia,Pennington,Tiny Tornado,8/16/89,36,Orthodox,115,61,60.5,http://www.ufc.com/athlete/Tecia-Pennington,Women's Strawweight,15,7,0,0,Fall River,Massachusetts,USA,Fall River,Massachusetts,USA,https://ufc.com/images/2025-05/PENNINGTON_TECIA_05-17.png,,157,2,
702,UFC Fight Night: Bonfim vs. Brown,1291,2025-11-08T21:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,UFC Apex,316,Las Vegas,Nevada,USA,USA,12444,10,Upcoming,Prelims1,2025-11-08T21:00Z,ESPN+,3841,168033,Blue,Denise,Gomes,Dee,12/30/99,25,Orthodox,115,62,63,http://www.ufc.com/athlete/Denise-Gomes,Women's Strawweight,11,3,0,0,Santana do Livramento,Rio Grande do Sul,Brazil,Niteroi,Rio de Janeiro,Brazil,https://ufc.com/images/2025-05/GOMES_DENISE_05-17.png,,-182,3,
