id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
327,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12097,1,Upcoming,Main,2025-07-20T02:00Z,PPV,1936,126334,Red,Max,Holloway,Blessed,12/4/91,33,Orthodox,145,71,69,http://www.ufc.com/athlete/Max-Holloway,Lightweight,26,8,0,0,Oahu,Hawaii,USA,Waianae,Hawaii,USA,https://ufc.com/images/2025-07/HOLLOWAY_MAX_BMF_07-19.png,0,-118,-1,Striker
328,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12097,1,Upcoming,Main,2025-07-20T02:00Z,PPV,1595,100162,Blue,Dustin,Poirier,The Diamond,1/19/89,36,Southpaw,155,69,72,http://www.ufc.com/athlete/Dustin-Poirier,Lightweight,30,9,0,1,Lafayette,Louisiana,USA,Lafayette,Louisiana,USA,https://ufc.com/images/2025-07/POIRIER_DUSTIN_07-19.png,6,-102,-1,Thugjitsu
329,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12216,2,Upcoming,Main,2025-07-20T02:00Z,PPV,2876,151569,Red,Paulo,Costa,The Eraser,4/21/91,34,Orthodox,185,73,72,http://www.ufc.com/athlete/Paulo-Costa,Middleweight,14,4,0,0,Belo Horizonte,Minas Gerais,Brazil,Contagem,Minas Gerais,Brazil,https://ufc.com/images/2025-07/COSTA_PAULO_07-19.png,13,200,-2,Striker
330,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12216,2,Upcoming,Main,2025-07-20T02:00Z,PPV,3256,162,Blue,Roman,Kopylov,,5/4/91,34,Southpaw,185,72,75,http://www.ufc.com/athlete/Roman-Kopylov,Middleweight,14,3,0,0,Shchebzavod,Kemerovo,Russia,Bachatsky,Kemerovo,Russia,https://ufc.com/images/2025-07/KOPYLOV_ROMAN_07-19.png,14,-245,2,Striker
331,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12237,3,Upcoming,Main,2025-07-20T02:00Z,PPV,3086,129324,Red,Kevin,Holland,Trailblazer,11/5/92,32,Orthodox,170,75,81,http://www.ufc.com/athlete/Kevin-Holland,Welterweight,28,13,0,1,Riverside,California,USA,Fort Worth,Texas,USA,https://ufc.com/images/2025-07/HOLLAND_KEVIN_07-19.png,13,-700,2,Kung Fu
332,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12237,3,Upcoming,Main,2025-07-20T02:00Z,PPV,3359,135387,Blue,Daniel,Rodriguez,D-Rod,12/31/86,38,Southpaw,170,73,74,http://www.ufc.com/athlete/Daniel-Rodriguez,Welterweight,19,5,0,0,Los Angeles,California,USA,Alhambra,California,USA,https://ufc.com/images/2025-07/RODRIGUEZ_DANIEL_07-19.png,,450,2,Freestyle
333,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12228,4,Upcoming,Main,2025-07-20T02:00Z,PPV,2941,142394,Red,Dan,Ige,50K,8/6/91,33,Orthodox,145,67,71,http://www.ufc.com/athlete/Dan-Ige,Featherweight,19,9,0,0,San Clemente,California,USA,Haleiwa,Hawaii,USA,https://ufc.com/images/2025-07/IGE_DAN_07-19.png,11,-166,1,Wrestling
334,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12228,4,Upcoming,Main,2025-07-20T02:00Z,PPV,2393,114,Blue,Patricio,Freire,Pitbull,7/7/87,38,Orthodox,145,66,67,http://www.ufc.com/athlete/Patricio-Freire,Featherweight,36,8,0,0,Mossoro,Rio Grande do Norte,Brazil,Natal,Rio Grande do Norte,Brazil,https://ufc.com/images/2025-07/PITBULL_PATRICIO_07-19.png,,140,-1,BJJ
335,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12217,5,Upcoming,Main,2025-07-20T02:00Z,PPV,1711,100045,Red,Michael,Johnson,The Menace,6/4/86,39,Southpaw,155,70,73.5,http://www.ufc.com/athlete/Michael-Johnson,Lightweight,24,19,0,0,St. Louis,Missouri,USA,St. Louis,Missouri,USA,https://ufc.com/images/2025-07/JOHNSON_MICHAEL_07-19.png,,275,2,Wrestling
336,UFC 318: Holloway vs. Poirier 3,1263,2025-07-19T22:00Z,GMT-05:00,Upcoming,1,Ultimate Fighting Championship,Smoothie King Center,252,New Orleans,Louisiana,USA,USA,12217,5,Upcoming,Main,2025-07-20T02:00Z,PPV,3697,165233,Blue,Daniel,Zellhuber,Golden Boy,7/7/99,26,Switch,155,73,77,http://www.ufc.com/athlete/Daniel-Zellhuber,Lightweight,15,2,0,0,Mexico City,Distrito Federal,Mexico,Mexico City,Distrito Federal,Mexico,https://ufc.com/images/2025-07/ZELLHUBER_DANIEL_07-19.png,,-345,-1,Freestyle
