id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
735,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12452,1,Upcoming,Main,2025-11-22T18:00Z,ESPN+,3269,160021,Red,Arman,Tsarukyan,Ahalkalakets,10/11/96,29,Orthodox,155,67,72.5,http://www.ufc.com/athlete/Arman-Tsarukyan,Lightweight,22,3,0,0,Akhalkalaki,Samtskhe-Javakheti,Georgia,Yerevan,,Armenia,https://ufc.com/images/2025-11/TSARUKYAN_ARMAN_11-22.png,1,-550,4,Freestyle Wrestling
736,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12452,1,Upcoming,Main,2025-11-22T18:00Z,ESPN+,2254,139090,Blue,Dan,Hooker,The Hangman,2/13/90,35,Switch,155,72,75,http://www.ufc.com/athlete/Dan-Hooker,Lightweight,24,12,0,0,Auckland,,New Zealand,Auckland,,New Zealand,https://ufc.com/images/2025-11/HOOKER_DAN_11-22.png,6,375,3,Kickboxing
737,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12453,2,Upcoming,Main,2025-11-22T18:00Z,ESPN+,2778,129355,Red,Belal,Muhammad,Remember the Name,7/9/88,37,Orthodox,170,71,72,http://www.ufc.com/athlete/Belal-Muhammad,Welterweight,24,4,0,1,Chicago,Illinois,USA,Chicago,Illinois,USA,https://ufc.com/images/2025-11/MUHAMMAD_BELAL_11-22.png,2,220,-1,Wrestling
738,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12453,2,Upcoming,Main,2025-11-22T18:00Z,ESPN+,3717,166033,Blue,Ian,Machado Garry,The Future,11/17/97,28,Orthodox,170,75,74.5,http://www.ufc.com/athlete/Ian-Machado-Garry,Welterweight,16,1,0,0,Dublin,Leinster,Ireland,Belo Horizonte,Minas Gerais,Brazil,https://www.ufc.com/images/2025-11/MACHADO_GARRY_IAN_11-22.png,6,-270,1,Judo
739,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12460,3,Upcoming,Main,2025-11-22T18:00Z,ESPN+,2863,133085,Red,Volkan,Oezdemir,No Time,9/19/89,36,Orthodox,205,74,75,http://www.ufc.com/athlete/Volkan-Oezdemir,Light Heavyweight,20,8,0,0,Fribourg,Fribourg,Switzerland,Fribourg,Fribourg,Switzerland,https://ufc.com/images/2025-11/OEZDEMIR_VOLKAN_11-22.png,9,-240,-1,Kickboxing
740,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12460,3,Upcoming,Main,2025-11-22T18:00Z,ESPN+,2686,141994,Blue,Alonzo,Menifield,Atomic,10/18/87,38,Orthodox,205,72,76,http://www.ufc.com/athlete/Alonzo-Menifield,Light Heavyweight,17,5,1,0,Los Angeles,California,USA,Dallas,Texas,USA,https://ufc.com/images/2025-11/MENIFIELD_ALONZO_11-22.png,14,195,2,Muay Thai
741,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12474,4,Upcoming,Main,2025-11-22T18:00Z,ESPN+,2775,131089,Red,Jack,Hermansson,The Joker,6/10/88,37,Orthodox,170,73,77.5,http://www.ufc.com/athlete/Jack-Hermansson,Welterweight,24,9,0,0,Uddevalla,,Sweden,Uddevalla,,Sweden,https://ufc.com/images/2025-11/HERMANSSON_JACK_11-22.png,,200,-1,MMA
742,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12474,4,Upcoming,Main,2025-11-22T18:00Z,ESPN+,4159,168777,Blue,Myktybek,Orolbai,,2/10/98,27,Orthodox,170,70,74,http://www.ufc.com/athlete/Myktybek-Orolbai,Welterweight,14,2,1,0,Osh,Osh,Kyrgyzstan,Osh,Osh,Kyrgyzstan,https://ufc.com/images/2025-11/OROLBAI_MYKTYBEK_11-22.png,,-250,1,MMA
743,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12526,5,Upcoming,Main,2025-11-22T18:00Z,ESPN+,3874,142446,Red,Waldo,Cortes Acosta,Salsa Boy,10/3/91,34,Orthodox,260,76,78,http://www.ufc.com/athlete/Waldo-Cortes-Acosta,Heavyweight,15,2,0,0,Fundacion,Barahona,Dominican Republic,Fundacion,Barahona,Dominican Republic,https://ufc.com/images/2025-11/CORTES_ACOSTA_WALDO_11-22.png,6,-140,1,Striker
744,UFC Fight Night: Tsarukyan vs. Hooker,1287,2025-11-22T15:00Z,,Upcoming,1,Ultimate Fighting Championship,ABHA Arena,344,Doha,,Qatar,QAT,12526,5,Upcoming,Main,2025-11-22T18:00Z,ESPN+,4046,175965,Blue,Shamil,Gaziev,,2/10/90,35,Orthodox,265,76,78.5,http://www.ufc.com/athlete/Shamil-Gaziev,Heavyweight,14,1,0,0,Khunzakh,Dagestan,Russia,,,Bahrain,https://ufc.com/images/2025-11/GAZIEV_SHAMIL_11-22.png,11,120,2,MMA
