id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
763,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12482,1,Upcoming,Main,2025-12-07T03:00Z,PPV,3020,128855,Red,Merab,Dvalishvili,The Machine,1/10/91,34,Orthodox,135,66,68,http://www.ufc.com/athlete/Merab-Dvalishvili,Bantamweight,21,4,0,0,Tbilisi,,Georgia,Tbilisi,,Georgia,https://ufc.com/images/2025-12/DVALISHVILI_MERAB_BELT_12-06.png,0,-415,14,Wrestling
764,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12482,1,Upcoming,Main,2025-12-07T03:00Z,PPV,3068,156730,Blue,Petr,Yan,No Mercy,2/11/93,32,Switch,135,67,67,http://www.ufc.com/athlete/Petr-Yan,Bantamweight,19,5,0,0,,Krasnoyarsk Krai,Russia,Yekaterinburg,Sverdlovsk,Russia,https://ufc.com/images/2025-12/YAN_PETR_12-06.png,3,315,3,Boxing
765,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12483,2,Upcoming,Main,2025-12-07T03:00Z,PPV,2858,149191,Red,Alexandre,Pantoja,The Cannibal,4/16/90,35,Orthodox,125,65,67.5,http://www.ufc.com/athlete/Alexandre-Pantoja,Flyweight,30,5,0,0,Rio de Janeiro,Rio de Janeiro,Brazil,Arraial Do Cabo,Rio de Janeiro,Brazil,https://ufc.com/images/2025-12/PANTOJA_ALEXANDRE_BELT_12-06.png,0,-220,8,BJJ
766,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12483,2,Upcoming,Main,2025-12-07T03:00Z,PPV,3989,163597,Blue,Joshua,Van,The Fearless,10/10/01,24,Orthodox,125,65,65,http://www.ufc.com/athlete/Joshua-Van,Flyweight,15,2,0,0,Hakha,Chin,Myanmar,Houston,Texas,USA,https://ufc.com/images/2025-12/VAN_JOSHUA_12-06.png,1,185,5,Freestyle
767,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12484,3,Upcoming,Main,2025-12-07T03:00Z,PPV,2825,127073,Red,Brandon,Moreno,The Assassin Baby,12/7/93,31,Orthodox,125,67,70,http://www.ufc.com/athlete/Brandon-Moreno,Flyweight,23,8,2,0,Tijuana,Baja California,Mexico,Tijuana,Baja California,Mexico,https://ufc.com/images/2025-03/MORENO_BRANDON_03-29.png,2,104,2,BJJ
768,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12484,3,Upcoming,Main,2025-12-07T03:00Z,PPV,3781,167638,Blue,Tatsuro,Taira,The Best,1/27/00,25,Orthodox,125,67,70,http://www.ufc.com/athlete/Tatsuro-Taira,Flyweight,17,1,0,0,,Okinawa,Japan,,Okinawa,Japan,https://ufc.com/images/2025-12/TAIRA_TATSURO_12-06.png,5,-124,1,MMA
769,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12485,4,Upcoming,Main,2025-12-07T03:00Z,PPV,2299,132009,Red,Henry,Cejudo,Triple C,2/9/87,38,Orthodox,135,64,64,http://www.ufc.com/athlete/Henry-Cejudo,Bantamweight,16,5,0,0,Los Angeles,California,USA,Phoenix,Arizona,USA,https://ufc.com/images/2025-12/CEJUDO_HENRY_12-06.png,10,215,-3,Wrestling
770,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12485,4,Upcoming,Main,2025-12-07T03:00Z,PPV,4023,161086,Blue,Payton,Talbott,,9/9/98,27,Switch,135,70,70.5,http://www.ufc.com/athlete/Payton-Talbott,Bantamweight,10,1,0,0,Las Vegas,Nevada,USA,Reno,Nevada,USA,https://ufc.com/images/2025-12/TALBOTT_PAYTON_12-06.png,,-255,1,MMA
771,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12486,5,Upcoming,Main,2025-12-07T03:00Z,PPV,2300,140580,Red,Jan,Blachowicz,,2/24/83,42,Orthodox,205,74,78,http://www.ufc.com/athlete/Jan-Blachowicz,Light Heavyweight,29,11,1,0,Cieszyn,,Poland,Warsaw,,Poland,https://ufc.com/images/2025-12/BLACHOWICZ_JAN_12-06.png,5,-107,-2,BJJ
772,UFC 323: Dvalishvili vs. Yan 2,1293,2025-12-06T23:00Z,GMT-08:00,Upcoming,1,Ultimate Fighting Championship,T-Mobile Arena,268,Las Vegas,Nevada,USA,USA,12486,5,Upcoming,Main,2025-12-07T03:00Z,PPV,4119,175584,Blue,Bogdan,Guskov,Hitman,9/12/92,33,Orthodox,205,75,76,http://www.ufc.com/athlete/Bogdan-Guskov,Light Heavyweight,18,3,0,0,Dukent,Tashkent,Uzbekistan,Dukent,Tashkent,Uzbekistan,https://ufc.com/images/2025-12/GUSKOV_BOGDAN_12-06.png,11,-113,4,MMA
