id,Event,EventId,StartTime,TimeZone,EventStatus,OrganizationId,OrganizationName,Venue,VenueId,Location_City,Location_State,Location_Country,TriCode,FightId,FightOrder,FightStatus,CardSegment,CardSegmentStartTime,CardSegmentBroadcaster,FighterId,MMAId,Corner,FirstName,LastName,Nickname,DOB,Age,Stance,Weight_lbs,Height_in,Reach_in,UFC_Profile,FighterWeightClass,Record_Wins,Record_Losses,Record_Draws,Record_NoContests,Born_City,Born_State,Born_Country,FightingOutOf_City,FightingOutOf_State,FightingOutOf_Country,ImageURL,Rank,odds,Streak,style
581,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12433,1,Upcoming,Main,2025-10-11T23:00Z,ESPN+,1531,106574,Red,Charles,Oliveira,Do Bronxs,10/17/89,35,Orthodox,155,70,74,http://www.ufc.com/athlete/Charles-Oliveira,Lightweight,35,11,0,1,Sao Paulo,Sao Paulo,Brazil,Sao Paulo,Sao Paulo,Brazil,https://ufc.com/images/2025-10/OLIVEIRA_CHARLES_10-11.png,4,-110,-1,BJJ
582,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12433,1,Upcoming,Main,2025-10-11T23:00Z,ESPN+,3598,163809,Blue,Mateusz,Gamrot,Gamer,12/11/90,34,Southpaw,155,70,70.5,http://www.ufc.com/athlete/Mateusz-Gamrot,Lightweight,25,3,0,1,Bielsko-Biala,,Poland,Poznan,,Poland,https://ufc.com/images/2025-10/GAMROT_MATEUSZ_10-11.png,8,-110,1,Wrestling
583,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12359,2,Upcoming,Main,2025-10-11T23:00Z,ESPN+,2878,152214,Red,Deiveson,Figueiredo,Deus da Guerra,12/18/87,37,Orthodox,135,65,68,http://www.ufc.com/athlete/Deiveson-Figueiredo,Bantamweight,24,5,1,0,Soure,Para,Brazil,Soure,Para,Brazil,https://ufc.com/images/2025-10/FIGUEIREDO_DEIVESON_10-11.png,6,270,-2,Wrestling
584,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12359,2,Upcoming,Main,2025-10-11T23:00Z,ESPN+,3082,141398,Blue,Montel,Jackson,Quik,4/24/92,33,Southpaw,135,70,75.5,http://www.ufc.com/athlete/Montel-Jackson,Bantamweight,15,2,0,0,Milwaukee,Wisconsin,USA,Milwaukee,Wisconsin,USA,https://ufc.com/images/2025-10/JACKSON_MONTEL_10-11.png,15,-350,6,Striker
585,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12448,3,Upcoming,Main,2025-10-11T23:00Z,ESPN+,2588,143070,Red,Vicente,Luque,The Silent Assassin,11/27/91,33,Orthodox,170,71,75.5,http://www.ufc.com/athlete/Vicente-Luque,Welterweight,23,11,1,0,Westwood,New Jersey,USA,Brasilia,Distrito Federal,Brazil,https://ufc.com/images/2025-10/LUQUE_VICENTE_10-11.png,,425,-1,Striker
586,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12448,3,Upcoming,Main,2025-10-11T23:00Z,ESPN+,3245,159083,Blue,Joel,Alvarez,El Fenomeno,3/2/93,32,Orthodox,155,75,77,http://www.ufc.com/athlete/Joel-Alvarez,Welterweight,22,3,0,0,,Asturias,Spain,,Asturias,Spain,https://ufc.com/images/2025-10/ALVAREZ_JOEL_10-11.png,,-650,3,BJJ
587,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12349,4,Upcoming,Main,2025-10-11T23:00Z,ESPN+,4039,174827,Red,Jhonata,Diniz,,6/23/91,34,Orthodox,254,76,79.5,http://www.ufc.com/athlete/Jhonata-Diniz,Heavyweight,9,1,0,0,Curitiba,Parana,Brazil,Curitiba,Parana,Brazil,https://ufc.com/images/2025-10/DINIZ_JHONATA_10-11.png,,-125,1,Kickboxing
588,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12349,4,Upcoming,Main,2025-10-11T23:00Z,ESPN+,4256,181376,Blue,Mario,Pinto,,3/14/98,27,Orthodox,265,77,79,http://www.ufc.com/athlete/Mario-Pinto,Heavyweight,10,0,0,0,Lisbon,Estremadura,Portugal,London,England,United Kingdom,https://ufc.com/images/2025-10/PINTO_MARIO_10-11.png,,105,10,Sticker
589,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12401,5,Upcoming,Main,2025-10-11T23:00Z,ESPN+,2857,143285,Red,Ricardo,Ramos,,8/1/95,30,Orthodox,145,69,72,http://www.ufc.com/athlete/Ricardo-Ramos,Featherweight,17,7,0,0,Campinas,Sao Paulo,Brazil,Campinas,Sao Paulo,Brazil,https://ufc.com/images/2025-10/RAMOS_RICARDO_10-11.png,,-210,-1,BJJ
590,UFC Fight Night: Oliveira vs. Gamrot,1281,2025-10-11T20:00Z,GMT-03:00,Upcoming,1,Ultimate Fighting Championship,Farmasi Arena,74,Rio de Janeiro,Rio de Janeiro,Brazil,BRA,12401,5,Upcoming,Main,2025-10-11T23:00Z,ESPN+,4278,178619,Blue,Kaan,Ofli,Genghis,6/19/93,32,Orthodox,145,67,66,http://www.ufc.com/athlete/Kaan-Ofli,Featherweight,12,4,1,0,Melbourne,Victoria,Australia,Melbourne,Victoria,Australia,https://ufc.com/images/2025-10/OFLI_KAAN_10-11.png,,175,-2,Freestyle
